15/11/2019/19:8:11,  Z = e034
15/11/2019/19:8:20,  X = 7002
15/11/2019/19:8:21,  Y = 30d8
15/11/2019/19:8:21,  Z = 0032
15/11/2019/19:8:30,  X = 1002
15/11/2019/19:8:31,  Y = d0d7
15/11/2019/19:8:31,  Z = f031
15/11/2019/19:8:40,  X = 1002
15/11/2019/19:8:41,  Y = 00d8
15/11/2019/19:8:41,  Z = 2032
15/11/2019/19:8:50,  X = e001
15/11/2019/19:8:51,  Y = 10d8
15/11/2019/19:8:51,  Z = 1032
15/11/2019/19:9:0,  X = 0002
15/11/2019/19:9:1,  Y = 10d8
15/11/2019/19:9:1,  Z = e031
15/11/2019/19:9:10,  X = 3002
15/11/2019/19:9:11,  Y = f0d7
15/11/2019/19:9:11,  Z = 3032
15/11/2019/19:9:20,  X = d001
15/11/2019/19:9:21,  Y = 70d8
15/11/2019/19:9:21,  Z = 0032
15/11/2019/19:9:30,  X = 5002
15/11/2019/19:9:31,  Y = 20d8
15/11/2019/19:9:31,  Z = 2032
15/11/2019/19:9:40,  X = 0002
15/11/2019/19:9:41,  Y = 40d8
15/11/2019/19:9:41,  Z = 6032
15/11/2019/19:9:50,  X = 0002
15/11/2019/19:9:51,  Y = 40db
15/11/2019/19:9:51,  Z = 7034
15/11/2019/19:10:0,  X = c001
15/11/2019/19:10:1,  Y = f0da
15/11/2019/19:10:1,  Z = 0034
15/11/2019/19:10:10,  X = e001
15/11/2019/19:10:11,  Y = 50db
15/11/2019/19:10:11,  Z = 6034
15/11/2019/19:10:20,  X = 4002
15/11/2019/19:10:21,  Y = 20db
15/11/2019/19:10:21,  Z = 3034
15/11/2019/19:10:30,  X = 2002
15/11/2019/19:10:31,  Y = 20db
15/11/2019/19:10:31,  Z = 5034
15/11/2019/19:10:40,  X = f001
15/11/2019/19:10:41,  Y = 20db
15/11/2019/19:10:41,  Z = 4034
15/11/2019/19:10:50,  X = 0002
15/11/2019/19:10:51,  Y = 50db
15/11/2019/19:10:51,  Z = b034
15/11/2019/19:11:0,  X = 9001
15/11/2019/19:11:1,  Y = a0dc
15/11/2019/19:11:1,  Z = 0035
15/11/2019/19:11:10,  X = c001
15/11/2019/19:11:11,  Y = 90dc
15/11/2019/19:11:11,  Z = 5035
15/11/2019/19:11:20,  X = b001
15/11/2019/19:11:21,  Y = 70dc
15/11/2019/19:11:21,  Z = 9035
15/11/2019/19:11:30,  X = c001
15/11/2019/19:11:31,  Y = 60dc
15/11/2019/19:11:31,  Z = 2035
15/11/2019/19:11:40,  X = c001
15/11/2019/19:11:41,  Y = 80dc
15/11/2019/19:11:41,  Z = 6035
15/11/2019/19:11:50,  X = 1002
15/11/2019/19:11:51,  Y = b0da
15/11/2019/19:11:51,  Z = 5034
15/11/2019/19:12:0,  X = f001
15/11/2019/19:12:1,  Y = 10db
15/11/2019/19:12:1,  Z = 9034
15/11/2019/19:12:11,  X = d002
15/11/2019/19:12:11,  Y = d0da
15/11/2019/19:12:11,  Z = 2034
15/11/2019/19:12:20,  X = 80ff
15/11/2019/19:12:21,  Y = 70de
15/11/2019/19:12:21,  Z = 1036
15/11/2019/19:12:31,  X = 40ce
15/11/2019/19:12:31,  Y = d016
15/11/2019/19:12:31,  Z = c01b
15/11/2019/19:12:41,  X = 20ea
15/11/2019/19:12:41,  Y = e0f7
15/11/2019/19:12:41,  Z = 4047
15/11/2019/19:12:50,  X = c000
15/11/2019/19:12:51,  Y = 7003
15/11/2019/19:12:51,  Z = 0040
15/11/2019/19:13:1,  X = d000
15/11/2019/19:13:1,  Y = f003
15/11/2019/19:13:1,  Z = 2040
15/11/2019/19:13:11,  X = 50ff
15/11/2019/19:13:11,  Y = e004
15/11/2019/19:13:11,  Z = a045
15/11/2019/19:13:21,  X = 0001
15/11/2019/19:13:21,  Y = 0006
15/11/2019/19:13:21,  Z = d03f
15/11/2019/19:13:31,  X = f001
15/11/2019/19:13:31,  Y = a0fa
15/11/2019/19:13:31,  Z = e03f
15/11/2019/19:13:41,  X = 8001
15/11/2019/19:13:41,  Y = 300c
15/11/2019/19:13:41,  Z = d03e
15/11/2019/19:13:51,  X = 2001
15/11/2019/19:13:51,  Y = 100d
15/11/2019/19:13:51,  Z = 103e
15/11/2019/19:14:1,  X = e000
15/11/2019/19:14:1,  Y = f00d
15/11/2019/19:14:1,  Z = e03d
15/11/2019/19:14:11,  X = 4001
15/11/2019/19:14:11,  Y = b00d
15/11/2019/19:14:11,  Z = 103e
15/11/2019/19:14:21,  X = f000
15/11/2019/19:14:21,  Y = 100e
15/11/2019/19:14:21,  Z = 503e
15/11/2019/19:14:31,  X = 50ec
15/11/2019/19:14:31,  Y = f0d9
15/11/2019/19:14:31,  Z = 304e
15/11/2019/19:14:41,  X = 8001
15/11/2019/19:14:41,  Y = 8007
15/11/2019/19:14:41,  Z = 703f
15/11/2019/19:14:51,  X = 7001
15/11/2019/19:14:51,  Y = 6007
15/11/2019/19:14:51,  Z = 603f
15/11/2019/19:15:18,  X = 60fd
15/11/2019/19:15:18,  Y = 40ff
15/11/2019/19:15:18,  Z = 1041
15/11/2019/19:15:28,  X = 2002
15/11/2019/19:15:28,  Y = e0fc
15/11/2019/19:15:28,  Z = b03f
15/11/2019/19:15:38,  X = 1002
15/11/2019/19:15:38,  Y = e0fc
15/11/2019/19:15:38,  Z = 7040
15/11/2019/19:15:48,  X = 60fb
15/11/2019/19:15:48,  Y = 70f8
15/11/2019/19:15:48,  Z = b034
15/11/2019/19:15:58,  X = a001
15/11/2019/19:15:58,  Y = 10fc
15/11/2019/19:15:58,  Z = 2051
15/11/2019/19:16:8,  X = 5002
15/11/2019/19:16:8,  Y = 9002
15/11/2019/19:16:8,  Z = 803a
15/11/2019/19:16:18,  X = 80ff
15/11/2019/19:16:18,  Y = 30d6
15/11/2019/19:16:18,  Z = 901e
15/11/2019/19:16:28,  X = 2000
15/11/2019/19:16:28,  Y = 1002
15/11/2019/19:16:28,  Z = a041
15/11/2019/19:16:38,  X = 9001
15/11/2019/19:16:38,  Y = 0002
15/11/2019/19:16:38,  Z = f03f
15/11/2019/19:16:48,  X = 0001
15/11/2019/19:16:48,  Y = 3002
15/11/2019/19:16:48,  Z = f03d
15/11/2019/19:16:58,  X = 0001
15/11/2019/19:16:58,  Y = d001
15/11/2019/19:16:58,  Z = d03f
15/11/2019/19:17:8,  X = 1001
15/11/2019/19:17:8,  Y = a001
15/11/2019/19:17:8,  Z = 0040
15/11/2019/19:17:18,  X = f000
15/11/2019/19:17:18,  Y = d001
15/11/2019/19:17:18,  Z = d03d
15/11/2019/19:17:28,  X = d000
15/11/2019/19:17:28,  Y = e001
15/11/2019/19:17:28,  Z = 0040
15/11/2019/19:17:38,  X = 3001
15/11/2019/19:17:38,  Y = e001
15/11/2019/19:17:38,  Z = 0040
15/11/2019/19:17:48,  X = 0001
15/11/2019/19:17:48,  Y = 6002
15/11/2019/19:17:48,  Z = 2040
15/11/2019/19:17:58,  X = 1001
15/11/2019/19:17:58,  Y = 2002
15/11/2019/19:17:58,  Z = 0040
15/11/2019/19:18:8,  X = 7002
15/11/2019/19:18:8,  Y = 1001
15/11/2019/19:18:8,  Z = c03f
15/11/2019/19:18:18,  X = d000
15/11/2019/19:18:18,  Y = f001
15/11/2019/19:18:18,  Z = 2040
15/11/2019/19:18:28,  X = f000
15/11/2019/19:18:28,  Y = 1002
15/11/2019/19:18:28,  Z = d03f
15/11/2019/19:18:38,  X = a000
15/11/2019/19:18:38,  Y = f001
15/11/2019/19:18:38,  Z = d03f
15/11/2019/19:18:48,  X = 500c
15/11/2019/19:18:48,  Y = b012
15/11/2019/19:18:48,  Z = e03f
15/11/2019/19:18:58,  X = c000
15/11/2019/19:18:58,  Y = e001
15/11/2019/19:18:58,  Z = 2040
15/11/2019/19:19:8,  X = c000
15/11/2019/19:19:8,  Y = 2002
15/11/2019/19:19:8,  Z = 1040
15/11/2019/19:19:18,  X = b000
15/11/2019/19:19:18,  Y = 5002
15/11/2019/19:19:18,  Z = 0040
15/11/2019/19:19:28,  X = f000
15/11/2019/19:19:28,  Y = e002
15/11/2019/19:19:28,  Z = f03f
15/11/2019/19:19:38,  X = b000
15/11/2019/19:19:38,  Y = b002
15/11/2019/19:19:38,  Z = 1040
15/11/2019/19:19:48,  X = 0001
15/11/2019/19:19:48,  Y = a002
15/11/2019/19:19:48,  Z = e03f
15/11/2019/19:19:58,  X = 0001
15/11/2019/19:19:58,  Y = e002
15/11/2019/19:19:58,  Z = f03f
15/11/2019/19:20:8,  X = 3001
15/11/2019/19:20:8,  Y = 8002
15/11/2019/19:20:8,  Z = d034
15/11/2019/19:20:18,  X = b002
15/11/2019/19:20:18,  Y = 80ff
15/11/2019/19:20:18,  Z = 503c
15/11/2019/19:20:28,  X = 1001
15/11/2019/19:20:28,  Y = 7002
15/11/2019/19:20:28,  Z = b03f
15/11/2019/19:20:38,  X = 4001
15/11/2019/19:20:38,  Y = 9002
15/11/2019/19:20:38,  Z = d03f
15/11/2019/19:20:48,  X = f000
15/11/2019/19:20:48,  Y = 7002
15/11/2019/19:20:48,  Z = b03f
15/11/2019/19:20:58,  X = e000
15/11/2019/19:20:58,  Y = 6002
15/11/2019/19:20:58,  Z = a03f
15/11/2019/19:21:8,  X = 2001
15/11/2019/19:21:8,  Y = 0002
15/11/2019/19:21:8,  Z = 2040
15/11/2019/19:21:18,  X = 1001
15/11/2019/19:21:18,  Y = 3002
15/11/2019/19:21:18,  Z = 0040
15/11/2019/19:21:28,  X = c0ff
15/11/2019/19:21:28,  Y = 5001
15/11/2019/19:21:28,  Z = 4040
15/11/2019/19:21:38,  X = 5001
15/11/2019/19:21:38,  Y = 0002
15/11/2019/19:21:38,  Z = c03f
15/11/2019/19:21:48,  X = d000
15/11/2019/19:21:48,  Y = 2002
15/11/2019/19:21:48,  Z = f03f
15/11/2019/19:21:58,  X = 1001
15/11/2019/19:21:58,  Y = 2002
15/11/2019/19:21:58,  Z = 0040
15/11/2019/19:22:8,  X = f000
15/11/2019/19:22:8,  Y = 7002
15/11/2019/19:22:8,  Z = c03f
15/11/2019/19:22:18,  X = 3001
15/11/2019/19:22:18,  Y = 5003
15/11/2019/19:22:18,  Z = 703b
15/11/2019/19:22:28,  X = e0fe
15/11/2019/19:22:28,  Y = a002
15/11/2019/19:22:28,  Z = 2040
15/11/2019/19:22:38,  X = d000
15/11/2019/19:22:38,  Y = 4002
15/11/2019/19:22:38,  Z = 1040
15/11/2019/19:22:48,  X = e000
15/11/2019/19:22:48,  Y = 3003
15/11/2019/19:22:48,  Z = b03f
15/11/2019/19:22:58,  X = 4001
15/11/2019/19:22:58,  Y = c002
15/11/2019/19:22:58,  Z = 1040
15/11/2019/19:23:8,  X = 3001
15/11/2019/19:23:8,  Y = 7002
15/11/2019/19:23:8,  Z = 2040
15/11/2019/19:23:18,  X = 3001
15/11/2019/19:23:18,  Y = b002
15/11/2019/19:23:18,  Z = 5040
15/11/2019/19:23:37,  X = 5001
15/11/2019/19:23:37,  Y = c001
15/11/2019/19:23:37,  Z = 6040
15/11/2019/19:23:47,  X = e000
15/11/2019/19:23:47,  Y = f001
15/11/2019/19:23:47,  Z = c03f
15/11/2019/19:23:57,  X = 80f7
15/11/2019/19:23:57,  Y = 80ff
15/11/2019/19:23:57,  Z = 803c
15/11/2019/19:24:7,  X = f0eb
15/11/2019/19:24:7,  Y = 200e
15/11/2019/19:24:7,  Z = e0c5
15/11/2019/19:24:17,  X = c0e8
15/11/2019/19:24:17,  Y = 1013
15/11/2019/19:24:17,  Z = 90cc
15/11/2019/19:26:52,  X = 90ed
15/11/2019/19:26:52,  Y = 3010
15/11/2019/19:26:52,  Z = c0c9
15/11/2019/19:27:2,  X = a0ed
15/11/2019/19:27:2,  Y = 0010
15/11/2019/19:27:2,  Z = c0c9
15/11/2019/19:27:12,  X = d0ed
15/11/2019/19:27:12,  Y = 1010
15/11/2019/19:27:12,  Z = 80c9
15/11/2019/19:27:22,  X = 90ed
15/11/2019/19:27:22,  Y = 2010
15/11/2019/19:27:22,  Z = d0c9
15/11/2019/19:27:32,  X = b0ed
15/11/2019/19:27:32,  Y = 3010
15/11/2019/19:27:32,  Z = b0c9
15/11/2019/19:27:42,  X = c0ed
15/11/2019/19:27:42,  Y = 5010
15/11/2019/19:27:42,  Z = a0c9
15/11/2019/19:27:52,  X = c0ed
15/11/2019/19:27:52,  Y = b00f
15/11/2019/19:27:52,  Z = 00ca
15/11/2019/19:28:2,  X = a0ed
15/11/2019/19:28:2,  Y = f00f
15/11/2019/19:28:2,  Z = 90c9
15/11/2019/19:28:12,  X = f0e8
15/11/2019/19:28:12,  Y = e008
15/11/2019/19:28:12,  Z = 30ca
15/11/2019/19:28:22,  X = f0f4
15/11/2019/19:28:22,  Y = f00b
15/11/2019/19:28:22,  Z = 80c6
15/11/2019/19:28:32,  X = 10f5
15/11/2019/19:28:32,  Y = 700b
15/11/2019/19:28:32,  Z = e0c4
15/11/2019/19:28:42,  X = d0f0
15/11/2019/19:28:42,  Y = 200e
15/11/2019/19:28:42,  Z = 70c8
15/11/2019/19:28:52,  X = d0ee
15/11/2019/19:28:52,  Y = 6009
15/11/2019/19:28:52,  Z = a0c7
15/11/2019/19:29:2,  X = 10ef
15/11/2019/19:29:2,  Y = 300a
15/11/2019/19:29:2,  Z = e0c7
15/11/2019/19:29:12,  X = 30ee
15/11/2019/19:29:12,  Y = f008
15/11/2019/19:29:12,  Z = 40c5
15/11/2019/19:29:22,  X = 80eb
15/11/2019/19:29:22,  Y = b008
15/11/2019/19:29:22,  Z = 90c7
15/11/2019/19:29:32,  X = 50f0
15/11/2019/19:29:32,  Y = 800c
15/11/2019/19:29:32,  Z = 40c8
15/11/2019/19:29:42,  X = 70f0
15/11/2019/19:29:42,  Y = 500c
15/11/2019/19:29:42,  Z = a0c7
15/11/2019/19:29:52,  X = 60f0
15/11/2019/19:29:52,  Y = 800c
15/11/2019/19:29:52,  Z = 10c8
15/11/2019/19:30:2,  X = 40f0
15/11/2019/19:30:2,  Y = 600c
15/11/2019/19:30:2,  Z = f0c7
15/11/2019/19:30:12,  X = 30f0
15/11/2019/19:30:12,  Y = a00c
15/11/2019/19:30:12,  Z = 40c8
15/11/2019/19:30:22,  X = 60f0
15/11/2019/19:30:22,  Y = 900c
15/11/2019/19:30:22,  Z = c0c7
15/11/2019/19:30:32,  X = 20f0
15/11/2019/19:30:32,  Y = 900c
15/11/2019/19:30:32,  Z = e0c7
15/11/2019/19:30:42,  X = 70f0
15/11/2019/19:30:42,  Y = b00c
15/11/2019/19:30:42,  Z = d0c7
15/11/2019/19:30:52,  X = 70f0
15/11/2019/19:30:52,  Y = 900c
15/11/2019/19:30:52,  Z = 10c8
15/11/2019/19:31:2,  X = 50f0
15/11/2019/19:31:2,  Y = a00c
15/11/2019/19:31:2,  Z = 60c7
15/11/2019/19:31:12,  X = 70f0
15/11/2019/19:31:12,  Y = c00c
15/11/2019/19:31:12,  Z = 30c8
15/11/2019/19:31:22,  X = 40f0
15/11/2019/19:31:22,  Y = a00c
15/11/2019/19:31:22,  Z = 70c7
15/11/2019/19:31:32,  X = 30f0
15/11/2019/19:31:32,  Y = d00c
15/11/2019/19:31:32,  Z = 30c8
15/11/2019/19:31:42,  X = 60f0
15/11/2019/19:31:42,  Y = d00c
15/11/2019/19:31:42,  Z = e0c7
15/11/2019/19:31:52,  X = 50f0
15/11/2019/19:31:52,  Y = 900c
15/11/2019/19:31:52,  Z = f0c7
15/11/2019/19:32:2,  X = 50f0
15/11/2019/19:32:2,  Y = a00c
15/11/2019/19:32:2,  Z = c0c7
15/11/2019/19:32:12,  X = d0f1
15/11/2019/19:32:12,  Y = 200d
15/11/2019/19:32:12,  Z = f0c7
15/11/2019/19:32:22,  X = d0f1
15/11/2019/19:32:22,  Y = 500d
15/11/2019/19:32:22,  Z = 10c8
15/11/2019/19:36:20,  X = e0f1
15/11/2019/19:36:20,  Y = 200d
15/11/2019/19:36:21,  Z = d0c7
15/11/2019/19:36:30,  X = b0f1
15/11/2019/19:36:30,  Y = 800d
15/11/2019/19:36:31,  Z = c0c7
15/11/2019/19:36:40,  X = 90f1
15/11/2019/19:36:40,  Y = 400d
15/11/2019/19:36:41,  Z = 60c7
15/11/2019/19:36:50,  X = b0f1
15/11/2019/19:36:50,  Y = 900d
15/11/2019/19:36:51,  Z = e0c7
15/11/2019/19:37:0,  X = 80f1
15/11/2019/19:37:0,  Y = b00d
15/11/2019/19:37:1,  Z = a0c7
15/11/2019/19:37:10,  X = a0f1
15/11/2019/19:37:10,  Y = 500d
15/11/2019/19:37:11,  Z = 70c7
15/11/2019/19:37:20,  X = c0f1
15/11/2019/19:37:20,  Y = 600d
15/11/2019/19:37:21,  Z = c0c7
15/11/2019/19:37:30,  X = e0f1
15/11/2019/19:37:30,  Y = 700d
15/11/2019/19:37:31,  Z = 80c7
15/11/2019/19:37:40,  X = 60f1
15/11/2019/19:37:40,  Y = 500d
15/11/2019/19:37:41,  Z = b0c7
15/11/2019/19:37:50,  X = e0f8
15/11/2019/19:37:50,  Y = 600a
15/11/2019/19:37:51,  Z = e0c5
15/11/2019/19:38:0,  X = b0f4
15/11/2019/19:38:0,  Y = c00b
15/11/2019/19:38:1,  Z = 90c6
15/11/2019/19:38:10,  X = 00f4
15/11/2019/19:38:10,  Y = 400c
15/11/2019/19:38:11,  Z = 00c7
15/11/2019/19:38:20,  X = 30f4
15/11/2019/19:38:20,  Y = 300c
15/11/2019/19:38:21,  Z = d0c6
15/11/2019/19:38:30,  X = 30f4
15/11/2019/19:38:30,  Y = 000c
15/11/2019/19:38:31,  Z = 00c7
15/11/2019/19:38:40,  X = 00f4
15/11/2019/19:38:40,  Y = 500c
15/11/2019/19:38:41,  Z = 10c7
15/11/2019/19:38:50,  X = 10f4
15/11/2019/19:38:50,  Y = 000c
15/11/2019/19:38:51,  Z = 20c7
15/11/2019/19:39:0,  X = 10f4
15/11/2019/19:39:0,  Y = f00b
15/11/2019/19:39:1,  Z = c0c6
15/11/2019/19:39:10,  X = 00f4
15/11/2019/19:39:10,  Y = 200c
15/11/2019/19:39:11,  Z = e0c6
15/11/2019/19:39:20,  X = 30f4
15/11/2019/19:39:20,  Y = 300c
15/11/2019/19:39:21,  Z = e0c6
15/11/2019/19:39:30,  X = 10f4
15/11/2019/19:39:30,  Y = 200c
15/11/2019/19:39:31,  Z = c0c6
15/11/2019/19:39:40,  X = 10f4
15/11/2019/19:39:40,  Y = f00b
15/11/2019/19:39:41,  Z = e0c6
